OperatingDate,UnitName,cyHighTemperature,cyImpactName,cyLowTemperature,cyTotal,cyWeather1,cyWeather2
5/24/2019,Adventure Aquarium            ,81,No weather impact        ,64,2617,L64/H81/A72/P0.03/Clear/Sunney/Pleasant                     ,                                                            
5/25/2019,Silver Dollar City            ,91,No weather impact        ,66,16570,L66/H88/A78/P0.01/Partly Cloudy/Uncomfortable               ,                                                            
5/25/2019,Dollywood                     ,91,No weather impact        ,64,14291,L64/H90/A78/Mostly Sunny/Sticky                             ,                                                            
5/25/2019,Dollywood Splash Country      ,91,No weather impact        ,64,6548,L64/H90/A78/Mostly Sunny/Sticky                             ,                                                            
5/25/2019,Dollywood Cabins              ,0,                         ,0,0,                                                            ,                                                            
5/25/2019,DreamMore Resort              ,0,                         ,0,306,                                                            ,                                                            
5/25/2019,Stone Mountain                ,95,No weather impact        ,73,4391,L73/H93/A83/Clear/Sunney/Uncomfortable                      ,                                                            
5/25/2019,White Water                   ,91,No weather impact        ,66,2619,L66/H88/A78/P0.01/Partly Cloudy/Uncomfortable               ,                                                            
5/25/2019,Wild Adventures               ,99,No weather impact        ,67,8470,L67/H97/A84/Clear/Sunney/Sticky                             ,                                                            
5/25/2019,Newport Aquarium              ,90,No weather impact        ,66,3986,L66/H89/A76/P0.05/Mostly Sunny/Uncomfortable                ,                                                            
5/25/2019,Adventure Aquarium            ,73,No weather impact        ,57,4133,L57/H74/A65/P0.01/Mostly Sunny/Pleasant                     ,                                                            
5/26/2019,Silver Dollar City            ,86,No weather impact        ,68,17471,L68/H83/A75/P0.03/Partly Cloudy/Uncomfortable               ,                                                            
5/26/2019,Dollywood                     ,90,No weather impact        ,65,15125,L65/H90/A79/Mostly Sunny/Sticky                             ,                                                            
5/26/2019,Dollywood Splash Country      ,90,No weather impact        ,65,6998,L65/H90/A79/Mostly Sunny/Sticky                             ,                                                            
5/26/2019,Dollywood Cabins              ,0,                         ,0,390,                                                            ,                                                            
5/26/2019,DreamMore Resort              ,0,                         ,0,306,                                                            ,                                                            
5/26/2019,Stone Mountain                ,93,No weather impact        ,71,5420,L71/H93/A83/Clear/Sunney/Sticky                             ,                                                            
5/26/2019,White Water                   ,86,No weather impact        ,68,2299,L68/H83/A75/P0.03/Partly Cloudy/Uncomfortable               ,Cloudy                                                      
5/26/2019,Wild Adventures               ,103,Unfavorable temperature  ,73,8393,L73/H98/A86/Clear/Sunney/Uncomfortable                      ,Some Hot Temps                                              
5/26/2019,Newport Aquarium              ,90,No weather impact        ,69,5517,L69/H87/A75/P0.23/Mostly Sunny/Uncomfortable                ,                                                            
5/26/2019,Adventure Aquarium            ,88,No weather impact        ,62,5219,L62/H87/A74/P0.10/Partly Cloudy/Sticky                      ,                                                            
5/27/2019,Silver Dollar City            ,90,No weather impact        ,66,13329,L66/H88/A77/Mostly Sunny/Sticky                             ,                                                            
5/27/2019,Dollywood                     ,90,No weather impact        ,69,10871,L69/H89/A78/Mostly Sunny/Sticky                             ,                                                            
5/27/2019,Dollywood Splash Country      ,90,No weather impact        ,69,5178,L69/H89/A78/Mostly Sunny/Sticky                             ,                                                            
5/27/2019,Dollywood Cabins              ,0,                         ,0,0,                                                            ,                                                            
5/27/2019,DreamMore Resort              ,0,                         ,0,276,                                                            ,                                                            
5/27/2019,Stone Mountain                ,93,No weather impact        ,71,3462,L71/H92/A82/Mostly Sunny/Sticky                             ,                                                            
5/27/2019,White Water                   ,90,No weather impact        ,66,2861,L66/H88/A77/Mostly Sunny/Sticky                             ,                                                            
5/27/2019,Wild Adventures               ,102,Unfavorable temperature  ,74,4937,L74/H98/A86/Mostly Sunny/Uncomfortable                      ,Some Hot Temps                                              
5/27/2019,Newport Aquarium              ,87,No weather impact        ,65,3083,L65/H83/A75/Partly Cloudy/Uncomfortable                     ,                                                            
